scenario,hour,pv,wind,demand
10,4,0.0,0.4042954499266263,0.03958643159603789
10,5,0.0,0.4669895377767653,0.04162734575213411
10,6,0.010443636541105849,0.3949283447359516,0.04494196147670474
10,7,0.11882174468542483,0.5123638863801183,0.09335918798168984
10,8,0.3691809899742871,0.5906097129144395,0.18044473047646073
10,9,0.5525151182484214,0.692875461053868,0.2349511993663415
10,10,0.5919474165140746,0.6538145951170551,0.3584126983087745
10,11,0.6830278122277513,0.6452088606169121,0.4426238306862867
10,12,0.7028946772275124,0.7822924061334753,0.5478072664345982
10,13,0.808583744973526,0.7319101370299042,0.68472400682571
10,14,0.6343916988507394,0.712458627633723,0.6062468021910454
10,15,0.43493088333920604,0.983049997977611,0.6118133270623489
10,16,0.32594591909175497,0.7962999844935646,0.7065338922122434
10,17,0.11425980517107415,0.8809333950609042,0.5339648163456335
10,18,0.003965718485705863,0.8421230643978621,0.5680050325920563
10,19,0.0,0.7033383519331794,0.5243296483916126
10,20,0.0,0.6182698842071648,0.319621391957276
10,21,0.0,0.682098704394227,0.38426453337528804
10,22,0.0,0.5152493771695892,0.32525264890820504
10,23,0.0,0.4096566934482135,0.24611212330293986
10,24,0.0,0.34199169213548253,0.23709801448652
11,1,0.0,0.23857983860233434,0.31098863939466664
11,2,0.0,0.20466633045988006,0.320245243387205
11,3,0.0,0.19986683901363228,0.2485097057909167
11,4,0.0,0.19519720899486526,0.23335539103355038
11,5,0.0,0.22298850074489138,0.22071697261767534
11,6,0.004923099189185218,0.2518761325617285,0.2669920548991256
11,7,0.1415363453917073,0.22847587058564564,0.25888396625424415
11,8,0.3570356331117019,0.24655745347438457,0.24291412954079827
11,9,0.5279651019713938,0.3031751031044048,0.3606826432119593
11,10,0.7370915858592225,0.29661275856852415,0.29355664492608813
11,11,0.7407538275311488,0.23231131987806616,0.4290010935731507
11,12,0.7940033473692137,0.1649136421692761,0.38065611384606474
11,13,0.7054640842681734,0.23610529998591478,0.4208779489486584
11,14,0.6455361919379987,0.25942736793792165,0.4351772679453588
11,15,0.5143243486595891,0.26473243330193563,0.5177450065470836
11,16,0.30909924498993696,0.2422137547979064,0.5215971433389985
11,17,0.11380856504333543,0.3324823507041151,0.4410862625676815
11,18,0.0013791178845106067,0.34762567691228047,0.4721640569513347
11,19,0.0,0.41106332821309544,0.439899978128338
11,20,0.0,0.3920930449186794,0.48102311995505687
11,21,0.0,0.42587162572646836,0.43916067617498766
11,22,0.0,0.4298381151634763,0.5509980919490736
11,23,0.0,0.34198287101441366,0.4302491622177857
11,24,0.0,0.45445278147270174,0.44417802253878585
12,1,0.0,0.5990570287299367,0.15085656789625332
12,2,0.0,0.48411198291798385,0.12822316967140562
12,3,0.0,0.5336923511344976,0.09735058706901462
12,4,0.0,0.4616345290399916,0.1429974822069834
12,5,0.0,0.5582792426116491,0.1273897857327499
12,6,0.007919957986148493,0.4797691421944845,0.14136489014457632
12,7,0.24593431273032992,0.4832054963755491,0.15100618654319983
12,8,0.5205571415791457,0.7110317814453123,0.15876984565741575
12,9,0.8006604586019249,0.7280517086363523,0.23553694080705875
12,10,0.7976963255277927,0.761444399282686,0.231784917711176
12,11,0.8564894445510137,0.6991993934047751,0.2872049771629586
12,12,0.8762344148871045,0.8200315425843651,0.2618357761271855
12,13,0.9601862306434398,0.5279877309906597,0.28395239606269324
12,14,0.9254584010909789,0.6055173321118651,0.30597798602475035
12,15,0.6320080285101121,0.5873224469666879,0.2513872458433337
12,16,0.5532259310974939,0.5704368040376708,0.29109664149682357
12,17,0.19104074653629743,0.5397673744725906,0.31849974109816037
12,18,0.0,0.4976338779476506,0.2675056993251332
12,19,0.0,0.639506024353729,0.26084077653338505
12,20,0.0,0.6156635271712565,0.3516835419707498
12,21,0.0,0.5579795392187658,0.3134668755800317
12,22,0.0,0.5622764959214682,0.23471738155864463
12,23,0.0,0.5566461488104122,0.19891366235856894
12,24,0.0,0.532131954584643,0.2013638611019653
13,1,0.0,0.40902530336328613,0.38108662042905816
13,2,0.0,0.3278760480225158,0.30465694297743406
13,3,0.0,0.45099836984957553,0.273512171305592
13,4,0.0,0.4185711290811358,0.2828844089060163
13,5,0.0,0.4152163274466678,0.24260729554946245
13,6,0.005891081323096283,0.43778513778990424,0.22079888544940915
13,7,0.17945256741758403,0.47306763262047435,0.1984358073355227
13,8,0.415493246244551,0.7062756356841907,0.23632235836729798
13,9,0.7093373181888958,0.6664827308571989,0.322428572677841
13,10,0.951274953207427,0.870391640147144,0.4221153264250023
13,11,0.8536390002922027,0.8229544071999082,0.4183837275874016
13,12,0.7295349446365442,0.7593301871124726,0.41315518631629683
13,13,0.5559093808936655,0.707149199825052,0.45438355117879103
13,14,0.4668754151689202,0.5967703319146489,0.49864355023098006
13,15,0.3314019412977304,0.755765156681128,0.46052234670590336
13,16,0.21997088804127055,0.5028815727355408,0.5224406606937223
13,17,0.07244235819301054,0.7426210027775193,0.47058218076102104
13,18,0.0,0.7364997899727751,0.4871289219141512
13,19,0.0,0.7434952094761438,0.5887678345010363
13,20,0.0,0.653048042946189,0.49827588572908693
13,21,0.0,0.7395099581979208,0.4504325522548653
13,22,0.0,0.7058430849042115,0.4034858009831782
13,23,0.0,0.6096490191759477,0.4185292607089537
13,24,0.0,0.6502754179468285,0.4118771159921458
14,1,0.0,0.5569462291859961,0.2629884974911708
14,2,0.0,0.44099357591430743,0.2566230102766129
14,3,0.0,0.39991383897253996,0.2414388853720658
14,4,0.0,0.4748845782413364,0.25878830188982616
14,5,0.0,0.4125737516401008,0.20434178957484428
14,6,0.009898549739485108,0.4670500146947089,0.22953399180637574
14,7,0.14925838971103478,0.6655936712431821,0.22250663230843798
14,8,0.31803277370568717,0.8710535898087024,0.2911301654368612
14,9,0.5380003421980811,0.6024605240567618,0.3133628327691448
14,10,0.7121577607145467,0.6502650803422527,0.43538882901081755
14,11,0.7708003363438433,0.5667656717552636,0.43003832679055287
14,12,0.7255604250601076,0.41016547755774374,0.408826580370712
14,13,0.6671592402558145,0.3370960278679691,0.41967671552744057
14,14,0.7148843393615313,0.3352030392406754,0.38527388058656753
14,15,0.536501580696001,0.40387090124529373,0.3310154318394002
14,16,0.264354107384741,0.4701385607840711,0.3809013349441946
14,17,0.062288744134748206,0.5569368724793481,0.403766347359234
14,18,0.004278315751971107,0.5943083626808655,0.33853015916557316
14,19,0.0,0.6023652191069226,0.4310227938621844
14,20,0.0,0.5253676397328397,0.44185176330040343
14,21,0.0,0.6092901319296964,0.5097624188986226
14,22,0.0,0.4371144701753788,0.3408189765538279
14,23,0.0,0.39394633304560606,0.4076762760900605
14,24,0.0,0.3099945608655188,0.3117977393258429
15,1,0.0,0.6140107541196956,0.3761711397060479
15,2,0.0,0.6345686311802385,0.281686147262248
15,3,0.0,0.6406533412744005,0.36014173405684574
15,4,0.0,0.680582641600733,0.25591391260712115
15,5,0.0,0.6551673018325199,0.3435295422402886
15,6,0.003991229843614112,0.7064354993239987,0.2716936680423677
15,7,0.15373440522611426,0.7947163435029443,0.36183262347345646
15,8,0.43594581278069156,0.9403281322374079,0.4237475950113609
15,9,0.694526815230595,0.7578177434886473,0.49161903280820973
15,10,0.645937990073177,0.9506573276678273,0.5873972674810225
15,11,0.8499809947764436,0.8669414912455622,0.5682128373509854
15,12,0.7171276750775517,0.8485674625294309,0.5859365254314377
15,13,0.9205633174197865,0.8581689168891957,0.8405864350894711
15,14,0.7477532159618212,0.9106473796139279,0.7570136581043411
15,15,0.6795487711294331,0.789975936311417,0.7049146221015261
15,16,0.3878850772830576,0.8648701960721313,0.6876063609596968
15,17,0.1285186337585011,0.9235397388045825,0.617468292031756
15,18,0.0,0.9038033912265846,0.748873509576926
15,19,0.0,0.9963334556617129,0.742286855084356
15,20,0.0,0.824090306215797,0.7696730252912963
15,21,0.0,0.8641634887649459,0.6971420566766754
15,22,0.0,0.6741312251521632,0.5738144069143816
15,23,0.0,0.8418238716177929,0.46159986504827727
15,24,0.0,0.731007148395975,0.4902808481073468
16,1,0.0,0.649379075160483,0.2270998415844475
16,2,0.0,0.5897240235552997,0.24173675588022647
16,3,0.0,0.6903260079132525,0.21654024463666108
16,4,0.0,0.5351049811845399,0.2527440190082428
16,5,0.0,0.500144534086926,0.18105615186043908
16,6,0.01173798930039776,0.573026691523363,0.2183799696246774
16,7,0.16617303276358783,0.8371315897345051,0.25547823363412847
16,8,0.3701872117240293,0.7951078893795307,0.37269758015250837
16,9,0.5362742716979743,0.8252481525849719,0.5217743380860788
16,10,0.6491454545673343,0.8123936590578736,0.5369826326336298
16,11,0.7940935623574916,0.7474823326230509,0.728019885619324
16,12,0.814882992357219,0.6613968953905355,0.6989104907334115
16,13,0.7494230434578921,0.6939365090558952,0.7176517905775229
16,14,0.5902515856881676,0.7606457317312382,0.753304008664397
16,15,0.41036579280505003,0.7605550294018376,0.8930019189734397
16,16,0.3034929381749677,0.8998224587230177,0.6940468426652666
16,17,0.07059731937678963,0.8637626386654469,0.6920339944591023
16,18,0.004501775408445737,0.9649445659820418,0.6957340008294816
16,19,0.0,0.8154783791132104,0.6845872520891252
16,20,0.0,0.7223222846339773,0.5320993639617134
16,21,0.0,0.7805437696297798,0.5163399071289281
16,22,0.0,0.6980138399108398,0.444901088083448
16,23,0.0,0.5378577937863027,0.40891992772956787
16,24,0.0,0.42341390322915773,0.3451015422784164
17,1,0.0,0.616204715445557,0.14982535583113396
17,2,0.0,0.6290930228666016,0.10645862795572084
17,3,0.0,0.5902611680366704,0.12226400737282642
17,4,0.0,0.603416573015624,0.11335974369795994
17,5,0.0,0.5745266612685354,0.09819769125177671
17,6,0.006659369324287675,0.641600958277295,0.14101551816294824
17,7,0.2593984441098568,0.563147561700947,0.11697101507660483
17,8,0.4742228837512502,0.7790164129062322,0.13456526902191948
17,9,0.8393569339385136,0.8256166727204919,0.25827936441610555
17,10,0.9055080094690094,0.929652274826117,0.35742876614534547
17,11,0.9017523706533058,0.8019930511767769,0.2803664536161455
17,12,0.9439753575843997,0.9475567251837609,0.2922986281729653
17,13,1.0,0.6812302267085295,0.28018292560925234
17,14,0.6985689315911568,0.9134087425552103,0.28746004111869566
17,15,0.6912321458780856,0.7154547336043576,0.26795500805835526
17,16,0.45058997049831184,0.752576745274681,0.3375123054702589
17,17,0.21074280695708403,0.7933326173053036,0.3085418495238608
17,18,0.0,0.7545393363652515,0.3220936834565808
17,19,0.0,0.751999195099698,0.35681415614700396
17,20,0.0,0.6469270467917471,0.3477123333751996
17,21,0.0,0.699942810403328,0.2744611821174826
17,22,0.0,0.5765247868576413,0.2930540860819271
17,23,0.0,0.6707683890217311,0.23941703199157338
17,24,0.0,0.6301335130202215,0.19542884909969982
18,1,0.0,0.14321041966113657,0.15651750149479618
18,2,0.0,0.09443019369171257,0.11329016729420989
18,3,0.0,0.08521166606120796,0.089796950703853
18,4,0.0,0.06509284461541835,0.10627258122916963
18,5,0.0,0.0466254864235402,0.07135839312804113
18,6,0.00687018830040049,0.047201538503952555,0.09276741716563629
18,7,0.10846143449493094,0.0379537048796565,0.13961456967911803
18,8,0.2529252747383719,0.037649976661406494,0.2315713935436739
18,9,0.5168125883884928,0.04765083495959284,0.3262463085745462
18,10,0.640969466514053,0.04616431757554224,0.3534758145148124
18,11,0.6881045414478488,0.04921793489786872,0.4211680955537948
18,12,0.6838363908672944,0.04731652277028319,0.44931824668561077
18,13,0.7638152824871015,0.059955941073022656,0.4148083467886653
18,14,0.4242359646015926,0.0577510886415217,0.42008258709490176
18,15,0.5741660925471043,0.07485171137066626,0.4036825045028456
18,16,0.288830028975279,0.07098295531767126,0.45356995753033313
18,17,0.12186470795619937,0.09892946006165684,0.38024985322937477
18,18,0.002623230359583606,0.12479051743728682,0.4736514525011441
18,19,0.0,0.15813642677291723,0.3800056966086035
18,20,0.0,0.1690599250008179,0.4183107430696529
18,21,0.0,0.20409068425905488,0.3332886489571753
18,22,0.0,0.1700329776157508,0.37783846541440075
18,23,0.0,0.2144165947445067,0.33659053605853445
18,24,0.0,0.16395329697524208,0.25599091618902475
19,1,0.0,0.6781019605204217,0.3185098833261917
19,2,0.0,0.866440348852298,0.2912257748902974
19,3,0.0,0.8773876970273744,0.20922763657215418
19,4,0.0,0.7224787266787797,0.20301338188164283
19,5,0.0,0.7948450443071814,0.14436948802041394
19,6,0.01078802745288568,0.5891389985233755,0.20677260539617046
19,7,0.16618484654409318,0.6664931662871189,0.20304215257906813
19,8,0.3813463237054593,0.9485883430206938,0.263961450846251
19,9,0.5707132725789008,0.6702528766839961,0.35710759266889597
19,10,0.7297686692094318,0.9285143101804194,0.34626951154637686
19,11,0.8298312769859293,0.7737592870176138,0.39248607673791874
19,12,0.9755741695543161,0.7152385172607173,0.47607427731407026
19,13,0.7929872508565942,0.7562185606278895,0.417172053856056
19,14,0.6973981455801239,0.8375569311670886,0.46454236903118984
19,15,0.5041699138322745,0.8417185225362065,0.4755872038131774
19,16,0.296428953407407,0.8106193954929912,0.47183464372806067
19,17,0.06921360611294029,0.7717454071442291,0.46321252149736
19,18,0.003057770627991558,0.8894572468773082,0.3903648014761221
19,19,0.0,0.9128582764555694,0.40107817346326724
19,20,0.0,0.8306396360448584,0.42389680831086773
19,21,0.0,0.6987242371923873,0.3806030553020317
19,22,0.0,0.7529141101758539,0.37375128906983823
19,23,0.0,0.7176882019473017,0.3305521336866294
19,24,0.0,0.7103077977057662,0.2939256728201734
20,1,0.0,0.6427782918678027,0.10557728444670103
20,2,0.0,0.6307754024897573,0.07807336141428921
20,3,0.0,0.7163267794512357,0.09085288725215541
20,4,0.0,0.6710733343335131,0.08256099846370818
20,5,0.0,0.6755168165181072,0.07377106051976963
20,6,0.009339156850458816,0.6211417118612997,0.10337724608001556
20,7,0.31839979848664335,0.4682566587417567,0.09897396163368716
20,8,0.590459785439434,0.618215785985642,0.14233544830809972
20,9,0.8820745802847506,0.721997444051582,0.27771122202042126
20,10,0.8336084514626516,0.6585937212058708,0.3329677939684802
20,11,0.9387219089361296,0.5955615301843993,0.3574199633644097
20,12,1.0,0.6585769068913476,0.38689545477458714
20,13,1.0,0.6486846834807072,0.4402544994578284
20,14,0.7293394269093859,0.5905381572983749,0.39638171717789944
20,15,0.586069719447792,0.5725199105965961,0.375614925320853
20,16,0.5016033649508289,0.5711334291279322,0.39538863691336035
20,17,0.2578402535176744,0.5773128560190636,0.3849713940340947
20,18,0.0,0.5456158395578211,0.42718649658937896
20,19,0.0,0.5984036278538837,0.3564149214801328
20,20,0.0,0.5689387224621224,0.3119658393580424
20,21,0.0,0.534217827978441,0.24447728131414667
20,22,0.0,0.5201921900002036,0.251360125091052
20,23,0.0,0.4077643185234977,0.17257042295242186
20,24,0.0,0.451994704489731,0.17584399525488809
21,1,0.0,0.0995589559598802,0.17936541186280314
21,2,0.0,0.08788715267665992,0.15078328646052838
21,3,0.0,0.05199890383255293,0.11367580282636176
21,4,0.0,0.03493476553940325,0.11036273502112746
21,5,0.0,0.012680047582335274,0.11797490745083727
21,6,0.005163661402379265,0.0026311374996635904,0.07937727587839488
21,7,0.09532000713575778,0.0008917154557004711,0.11820486454068206
21,8,0.25701007201292714,0.0,0.1551386982990871
21,9,0.486543058869767,0.0,0.2182689008281243
21,10,0.7159169813368317,0.0,0.2251022894765771
21,11,0.6855878021541495,0.0,0.25038948870999866
21,12,0.6042165167816483,0.0,0.2416633923462185
21,13,0.6553233937293698,0.0,0.23459154028735532
21,14,0.5816277952133944,0.0021269433757879312,0.2602856232865308
